batch_id,product_name,product_type,quality_grade,produced_date,expiry_date,quantity,storage_type,city,route_id,distance_km,estimated_time_hours,route_type,current_freshness,days_in_storage,temperature,humidity,delay_factor,congestion_level,demand_score,shelf_life_days,days_used,days_remaining,expiry_urgency,spoilage_risk,priority_score
B-2279,Tomato,Fresh,C,2026-02-07,2026-02-21,394,Ambient,Phoenix,R-2279,236,4.21,direct,95.6,2,7.7,77.4,1.8536,Medium,95,14,2,12,0,Medium,6.4
B-2280,Tomato,Fresh,A,2026-02-04,2026-02-18,409,Ambient,Phoenix,R-2280,305,4.42,direct,27.9,9,5.1,50.5,1.8536,Medium,95,14,9,5,0,High,4.3
B-2281,Milk,Chilled,B,2026-02-06,2026-02-13,432,Refrigerated,Houston,R-2281,270,4.58,direct,58.8,9,21.8,44.8,1.7380000000000002,Medium,74,7,9,-2,1,High,4.5
B-2282,Milk,Chilled,C,2026-02-03,2026-02-10,245,Refrigerated,Phoenix,R-2282,266,3.91,direct,53.3,6,14.3,61.3,1.8536,Medium,44,7,6,1,1,High,3.1
B-2283,Tomato,Fresh,B,2026-02-09,2026-02-23,217,Ambient,Los Angeles,R-2283,311,6.22,direct,94.0,1,9.6,36.0,1.686,Medium,77,14,1,13,0,Medium,5.6
B-2284,Meat,Chilled,A,2026-02-01,2026-02-06,161,Refrigerated,Los Angeles,R-2284,275,3.99,warehouse,54.2,8,2.7,53.2,1.686,Medium,41,5,8,-3,1,Medium,3.0
B-2285,Tomato,Fresh,C,2026-02-04,2026-02-18,268,Ambient,Chicago,R-2285,311,4.71,direct,88.0,2,24.9,86.8,1.7147999999999999,Medium,72,14,2,12,0,Medium,5.2
B-2286,Meat,Chilled,B,2026-02-03,2026-02-08,417,Refrigerated,Houston,R-2286,275,6.55,direct,42.1,6,14.4,82.1,1.7380000000000002,Medium,90,5,6,-1,1,High,4.6
B-2287,Onion,Fresh,A,2026-02-04,2026-02-18,422,Ambient,Houston,R-2287,209,4.45,direct,36.9,8,15.1,69.9,1.7380000000000002,Medium,84,14,8,6,0,High,4.3
B-2288,Onion,Fresh,C,2026-02-02,2026-02-16,182,Ambient,New York,R-2288,59,1.13,direct,70.7,4,19.1,51.9,1.565,High,69,14,4,10,0,Medium,4.8
B-2289,Meat,Chilled,B,2026-02-02,2026-02-07,185,Refrigerated,Phoenix,R-2289,498,6.64,direct,80.8,5,20.7,79.4,1.8536,Medium,81,5,5,0,1,High,5.2
B-2290,Onion,Fresh,A,2026-02-04,2026-02-18,392,Ambient,Phoenix,R-2290,436,6.06,direct,58.9,5,10.5,38.0,1.8536,Medium,99,14,5,9,0,Medium,5.3
B-2291,Meat,Chilled,C,2026-02-08,2026-02-13,351,Refrigerated,Phoenix,R-2291,146,2.52,warehouse,59.4,9,16.0,78.2,1.8536,Medium,81,5,9,-4,1,High,4.9
B-2292,Milk,Chilled,C,2026-02-04,2026-02-11,471,Refrigerated,New York,R-2292,78,1.26,warehouse,77.6,3,24.5,81.7,1.565,High,77,7,3,4,0,High,5.3
B-2293,Tomato,Fresh,C,2026-02-03,2026-02-17,367,Ambient,Houston,R-2293,423,5.88,warehouse,94.9,2,10.6,62.5,1.7380000000000002,Medium,83,14,2,12,0,Medium,5.7
B-2294,Onion,Fresh,A,2026-02-02,2026-02-16,303,Ambient,Los Angeles,R-2294,78,1.73,direct,92.2,3,12.0,68.5,1.686,Medium,60,14,3,11,0,Medium,5.1
B-2295,Tomato,Fresh,B,2026-02-02,2026-02-16,179,Ambient,Houston,R-2295,294,6.68,direct,83.4,4,3.8,38.5,1.7380000000000002,Medium,83,14,4,10,0,Medium,5.5
B-2296,Milk,Chilled,A,2026-02-05,2026-02-12,106,Refrigerated,Los Angeles,R-2296,239,4.35,warehouse,92.5,1,9.5,58.1,1.686,Medium,56,7,1,6,0,Medium,4.8
B-2297,Meat,Chilled,A,2026-01-31,2026-02-05,278,Refrigerated,Phoenix,R-2297,131,1.7,warehouse,91.8,2,17.7,89.4,1.8536,Medium,81,5,2,3,0,High,5.9
B-2298,Meat,Chilled,A,2026-02-08,2026-02-13,149,Refrigerated,New York,R-2298,368,6.13,warehouse,92.0,1,2.1,75.3,1.565,High,66,5,1,4,0,Medium,5.0
B-2299,Fish,Chilled,C,2026-02-03,2026-02-08,476,Refrigerated,Chicago,R-2299,122,1.67,warehouse,87.3,4,2.7,77.9,1.7147999999999999,Medium,52,5,4,1,1,Medium,4.6
B-2300,Meat,Chilled,A,2026-02-02,2026-02-07,143,Refrigerated,Chicago,R-2300,147,1.86,warehouse,100.0,0,7.7,59.7,1.7147999999999999,Medium,91,5,0,5,0,Medium,6.5
B-2301,Onion,Fresh,A,2026-02-08,2026-02-22,191,Ambient,New York,R-2301,322,4.35,warehouse,29.2,10,19.1,82.2,1.565,High,69,14,10,4,0,High,3.3
B-2302,Meat,Chilled,A,2026-02-03,2026-02-08,306,Refrigerated,Houston,R-2302,375,5.14,warehouse,37.7,8,17.8,49.6,1.7380000000000002,Medium,90,5,8,-3,1,High,4.4
B-2303,Onion,Fresh,C,2026-02-09,2026-02-23,284,Ambient,New York,R-2303,220,4.0,warehouse,82.8,3,24.5,48.8,1.565,High,69,14,3,11,0,Medium,5.0
B-2304,Onion,Fresh,C,2026-02-01,2026-02-15,478,Ambient,Chicago,R-2304,48,0.77,warehouse,57.3,7,22.8,45.2,1.7147999999999999,Medium,55,14,7,7,0,Medium,3.9
B-2305,Onion,Fresh,B,2026-02-09,2026-02-23,112,Ambient,Chicago,R-2305,120,2.55,warehouse,62.0,10,9.4,40.7,1.7147999999999999,Medium,55,14,10,4,0,Medium,3.9
B-2306,Onion,Fresh,B,2026-02-04,2026-02-18,487,Ambient,New York,R-2306,308,5.13,direct,64.2,4,24.8,81.0,1.565,High,69,14,4,10,0,Medium,4.4
B-2307,Tomato,Fresh,C,2026-02-08,2026-02-22,134,Ambient,Chicago,R-2307,117,1.52,direct,68.7,4,9.3,62.0,1.7147999999999999,Medium,72,14,4,10,0,Medium,4.8
B-2308,Fish,Chilled,A,2026-02-04,2026-02-09,233,Refrigerated,Houston,R-2308,268,5.36,direct,90.1,1,20.5,83.8,1.7380000000000002,Medium,77,5,1,4,0,High,5.5
B-2309,Fish,Chilled,B,2026-02-02,2026-02-07,125,Refrigerated,Houston,R-2309,499,7.03,warehouse,84.8,2,13.6,48.9,1.7380000000000002,Medium,77,5,2,3,0,High,5.1
B-2310,Meat,Chilled,C,2026-02-04,2026-02-09,348,Refrigerated,Houston,R-2310,157,2.66,warehouse,66.9,6,6.1,69.3,1.7380000000000002,Medium,90,5,6,-1,1,Medium,5.4
B-2311,Onion,Fresh,C,2026-02-04,2026-02-18,294,Ambient,Los Angeles,R-2311,16,0.24,warehouse,69.8,6,22.5,79.3,1.686,Medium,60,14,6,8,0,Medium,4.5
B-2312,Meat,Chilled,A,2026-02-01,2026-02-06,105,Refrigerated,Chicago,R-2312,389,7.34,direct,100.0,0,2.6,66.6,1.7147999999999999,Medium,91,5,0,5,0,Medium,6.3
B-2313,Tomato,Fresh,C,2026-02-02,2026-02-16,245,Ambient,Los Angeles,R-2313,432,5.61,direct,76.4,6,22.6,69.9,1.686,Medium,77,14,6,8,0,Medium,4.9
B-2314,Meat,Chilled,A,2026-02-04,2026-02-09,412,Refrigerated,Los Angeles,R-2314,412,9.16,direct,100.0,0,11.3,52.4,1.686,Medium,41,5,0,5,0,High,4.2
B-2315,Fish,Chilled,A,2026-02-01,2026-02-06,75,Refrigerated,Houston,R-2315,381,9.07,warehouse,86.4,3,8.8,55.5,1.7380000000000002,Medium,77,5,3,2,1,Medium,5.3
B-2316,Fish,Chilled,C,2026-02-01,2026-02-06,183,Refrigerated,Houston,R-2316,59,0.75,warehouse,82.9,4,8.0,32.9,1.7380000000000002,Medium,77,5,4,1,1,Medium,5.5
B-2317,Fish,Chilled,A,2026-02-04,2026-02-09,196,Refrigerated,Chicago,R-2317,24,0.48,direct,72.6,10,6.5,42.3,1.7147999999999999,Medium,52,5,10,-5,1,Medium,4.2
B-2318,Tomato,Fresh,B,2026-02-06,2026-02-20,75,Ambient,Chicago,R-2318,371,7.27,warehouse,90.0,5,3.5,85.9,1.7147999999999999,Medium,72,14,5,9,0,Medium,5.2
B-2319,Milk,Chilled,C,2026-02-05,2026-02-12,251,Refrigerated,Houston,R-2319,227,5.28,direct,47.6,6,2.4,59.6,1.7380000000000002,Medium,74,7,6,1,1,High,4.2
B-2320,Fish,Chilled,B,2026-02-09,2026-02-14,181,Refrigerated,Phoenix,R-2320,269,5.49,warehouse,88.0,2,16.4,68.0,1.8536,Medium,66,5,2,3,0,High,5.0
B-2321,Meat,Chilled,B,2026-02-07,2026-02-12,373,Refrigerated,Los Angeles,R-2321,156,3.12,direct,100.0,0,22.4,60.2,1.686,Medium,41,5,0,5,0,High,4.5
B-2322,Milk,Chilled,B,2026-02-09,2026-02-16,382,Refrigerated,Chicago,R-2322,475,8.64,direct,52.1,5,21.4,70.3,1.7147999999999999,Medium,42,7,5,2,1,High,2.8
B-2323,Fish,Chilled,A,2026-02-08,2026-02-13,107,Refrigerated,New York,R-2323,71,1.04,warehouse,73.4,6,12.8,32.9,1.565,High,88,5,6,-1,1,High,5.7
B-2324,Milk,Chilled,C,2026-02-03,2026-02-10,100,Refrigerated,Chicago,R-2324,320,4.71,direct,90.9,1,16.9,31.6,1.7147999999999999,Medium,42,7,1,6,0,High,4.1
B-2325,Onion,Fresh,C,2026-02-04,2026-02-18,167,Ambient,Houston,R-2325,202,3.81,direct,86.2,2,10.3,61.7,1.7380000000000002,Medium,84,14,2,12,0,Medium,5.7
B-2326,Meat,Chilled,B,2026-02-02,2026-02-07,434,Refrigerated,Phoenix,R-2326,400,9.09,direct,50.5,9,2.9,44.7,1.8536,Medium,81,5,9,-4,1,Medium,4.4
B-2327,Fish,Chilled,B,2026-02-09,2026-02-14,143,Refrigerated,New York,R-2327,116,2.19,direct,74.1,3,12.1,89.1,1.565,High,88,5,3,2,1,High,5.6
B-2328,Meat,Chilled,B,2026-02-07,2026-02-12,52,Refrigerated,Houston,R-2328,457,6.82,direct,92.9,1,14.7,55.4,1.7380000000000002,Medium,90,5,1,4,0,High,5.9
B-2329,Meat,Chilled,B,2026-02-07,2026-02-12,157,Refrigerated,Phoenix,R-2329,118,1.49,warehouse,77.4,5,17.6,73.4,1.8536,Medium,81,5,5,0,1,High,5.4
B-2330,Fish,Chilled,C,2026-02-02,2026-02-07,444,Refrigerated,Chicago,R-2330,488,8.0,warehouse,16.9,10,13.9,83.8,1.7147999999999999,Medium,52,5,10,-5,1,High,2.1
B-2331,Meat,Chilled,A,2026-02-06,2026-02-11,178,Refrigerated,Phoenix,R-2331,133,2.89,warehouse,72.9,5,3.1,57.1,1.8536,Medium,81,5,5,0,1,Medium,5.3
B-2332,Meat,Chilled,A,2026-02-05,2026-02-10,381,Refrigerated,Phoenix,R-2332,253,4.02,warehouse,84.3,2,9.7,55.6,1.8536,Medium,81,5,2,3,0,Medium,5.5
B-2333,Tomato,Fresh,B,2026-02-03,2026-02-17,336,Ambient,Phoenix,R-2333,276,3.94,warehouse,100.0,0,17.1,66.4,1.8536,Medium,95,14,0,14,0,Medium,6.5
B-2334,Tomato,Fresh,A,2026-02-09,2026-02-23,95,Ambient,Houston,R-2334,86,1.48,direct,52.6,5,12.1,43.9,1.7380000000000002,Medium,83,14,5,9,0,Medium,4.8
B-2335,Milk,Chilled,C,2026-02-07,2026-02-14,96,Refrigerated,Los Angeles,R-2335,109,1.91,warehouse,90.6,1,14.5,53.9,1.686,Medium,56,7,1,6,0,High,4.8
B-2336,Fish,Chilled,B,2026-02-08,2026-02-13,240,Refrigerated,New York,R-2336,254,3.74,direct,61.3,5,8.2,37.9,1.565,High,88,5,5,0,1,Medium,5.1
B-2337,Fish,Chilled,C,2026-02-05,2026-02-10,170,Refrigerated,Houston,R-2337,335,4.93,warehouse,40.7,10,7.8,69.0,1.7380000000000002,Medium,77,5,10,-5,1,High,4.0
B-2338,Onion,Fresh,B,2026-02-01,2026-02-15,495,Ambient,Phoenix,R-2338,400,5.48,direct,31.2,8,11.8,86.4,1.8536,Medium,99,14,8,6,0,High,4.5
B-2339,Onion,Fresh,C,2026-02-01,2026-02-15,247,Ambient,Chicago,R-2339,27,0.42,warehouse,65.1,7,16.2,51.0,1.7147999999999999,Medium,55,14,7,7,0,Medium,4.1
B-2340,Meat,Chilled,A,2026-02-07,2026-02-12,203,Refrigerated,Phoenix,R-2340,144,2.94,warehouse,11.0,10,6.9,73.5,1.8536,Medium,81,5,10,-5,1,High,3.4
B-2341,Onion,Fresh,C,2026-02-06,2026-02-20,453,Ambient,Los Angeles,R-2341,175,2.57,direct,77.7,3,8.3,36.6,1.686,Medium,60,14,3,11,0,Medium,4.6
B-2342,Fish,Chilled,B,2026-02-03,2026-02-08,478,Refrigerated,Houston,R-2342,416,8.85,direct,92.4,2,16.3,47.5,1.7380000000000002,Medium,77,5,2,3,0,High,5.4
B-2343,Onion,Fresh,B,2026-02-09,2026-02-23,390,Ambient,Los Angeles,R-2343,114,2.28,warehouse,90.5,2,13.6,89.8,1.686,Medium,60,14,2,12,0,Medium,5.0
B-2344,Meat,Chilled,B,2026-02-07,2026-02-12,251,Refrigerated,Phoenix,R-2344,83,1.06,direct,74.3,4,17.5,70.2,1.8536,Medium,81,5,4,1,1,High,5.4
B-2345,Onion,Fresh,B,2026-02-03,2026-02-17,287,Ambient,New York,R-2345,309,5.15,warehouse,15.3,9,5.8,47.4,1.565,High,69,14,9,5,0,High,2.9
B-2346,Fish,Chilled,C,2026-02-09,2026-02-14,197,Refrigerated,Chicago,R-2346,80,1.33,direct,80.0,2,20.8,33.1,1.7147999999999999,Medium,52,5,2,3,0,High,4.4
B-2347,Milk,Chilled,C,2026-02-06,2026-02-13,214,Refrigerated,Chicago,R-2347,290,5.37,direct,28.4,8,5.9,47.4,1.7147999999999999,Medium,42,7,8,-1,1,High,2.2
B-2348,Fish,Chilled,B,2026-01-31,2026-02-05,463,Refrigerated,New York,R-2348,37,0.64,direct,48.1,8,18.5,53.0,1.565,High,88,5,8,-3,1,High,4.9
B-2349,Meat,Chilled,C,2026-02-02,2026-02-07,381,Refrigerated,Los Angeles,R-2349,344,4.65,direct,96.5,1,19.0,69.3,1.686,Medium,41,5,1,4,0,High,4.2
B-2350,Milk,Chilled,B,2026-02-05,2026-02-12,174,Refrigerated,New York,R-2350,265,4.27,direct,100.0,0,17.8,85.9,1.565,High,77,7,0,7,0,High,5.8
B-2351,Onion,Fresh,B,2026-02-03,2026-02-17,336,Ambient,Chicago,R-2351,408,5.75,warehouse,97.2,1,21.5,79.0,1.7147999999999999,Medium,55,14,1,13,0,Medium,4.7
B-2352,Meat,Chilled,C,2026-02-07,2026-02-12,163,Refrigerated,Phoenix,R-2352,147,2.19,warehouse,89.2,3,23.8,56.0,1.8536,Medium,81,5,3,2,1,High,5.8
B-2353,Fish,Chilled,B,2026-02-04,2026-02-09,268,Refrigerated,Phoenix,R-2353,154,2.11,warehouse,100.0,0,7.4,71.8,1.8536,Medium,66,5,0,5,0,Medium,5.5
B-2354,Onion,Fresh,B,2026-02-08,2026-02-22,473,Ambient,Houston,R-2354,28,0.55,warehouse,74.7,6,3.8,68.2,1.7380000000000002,Medium,84,14,6,8,0,Medium,5.6
B-2355,Tomato,Fresh,B,2026-02-03,2026-02-17,346,Ambient,Chicago,R-2355,392,6.43,warehouse,63.7,5,19.0,78.6,1.7147999999999999,Medium,72,14,5,9,0,Medium,4.4
B-2356,Milk,Chilled,C,2026-02-09,2026-02-16,498,Refrigerated,Phoenix,R-2356,349,8.31,warehouse,81.8,3,15.2,56.2,1.8536,Medium,44,7,3,4,0,High,3.9
B-2357,Onion,Fresh,B,2026-02-04,2026-02-18,65,Ambient,New York,R-2357,135,2.05,warehouse,53.8,5,3.2,89.0,1.565,High,69,14,5,9,0,Medium,4.2
B-2358,Meat,Chilled,A,2026-02-06,2026-02-11,98,Refrigerated,Los Angeles,R-2358,379,6.77,warehouse,70.0,5,13.4,54.0,1.686,Medium,41,5,5,0,1,High,3.4
B-2359,Fish,Chilled,B,2026-02-08,2026-02-13,305,Refrigerated,New York,R-2359,179,3.09,direct,89.5,3,14.3,88.3,1.565,High,88,5,3,2,1,High,6.0
B-2360,Onion,Fresh,B,2026-02-02,2026-02-16,137,Ambient,New York,R-2360,89,1.89,warehouse,82.7,7,15.5,71.2,1.565,High,69,14,7,7,0,Medium,5.2
B-2361,Onion,Fresh,B,2026-02-07,2026-02-21,234,Ambient,Houston,R-2361,403,5.04,warehouse,50.1,9,24.8,58.1,1.7380000000000002,Medium,84,14,9,5,0,Medium,4.5
B-2362,Fish,Chilled,B,2026-02-02,2026-02-07,424,Refrigerated,Phoenix,R-2362,233,3.82,warehouse,93.1,2,8.1,63.3,1.8536,Medium,66,5,2,3,0,Medium,5.2
B-2363,Onion,Fresh,C,2026-02-06,2026-02-20,301,Ambient,Phoenix,R-2363,364,7.0,direct,22.7,10,20.9,80.3,1.8536,Medium,99,14,10,4,0,High,4.3
B-2364,Meat,Chilled,C,2026-02-03,2026-02-08,74,Refrigerated,Phoenix,R-2364,14,0.23,direct,76.9,7,23.5,85.1,1.8536,Medium,81,5,7,-2,1,High,5.5
B-2365,Meat,Chilled,B,2026-02-09,2026-02-14,145,Refrigerated,Los Angeles,R-2365,50,0.7,direct,51.5,5,20.8,44.3,1.686,Medium,41,5,5,0,1,High,3.1
B-2366,Tomato,Fresh,A,2026-02-08,2026-02-22,120,Ambient,New York,R-2366,343,5.91,warehouse,77.1,7,15.0,35.0,1.565,High,99,14,7,7,0,Medium,5.9
B-2367,Onion,Fresh,C,2026-02-04,2026-02-18,277,Ambient,Chicago,R-2367,87,1.28,direct,100.0,0,9.3,47.7,1.7147999999999999,Medium,55,14,0,14,0,Medium,5.1
B-2368,Meat,Chilled,A,2026-02-06,2026-02-11,214,Refrigerated,Houston,R-2368,347,5.88,direct,86.0,5,18.4,37.2,1.7380000000000002,Medium,90,5,5,0,1,High,5.8
B-2369,Milk,Chilled,C,2026-02-09,2026-02-16,89,Refrigerated,New York,R-2369,342,4.56,direct,72.8,7,23.9,43.7,1.565,High,77,7,7,0,1,High,4.9
B-2370,Milk,Chilled,A,2026-02-09,2026-02-16,347,Refrigerated,Phoenix,R-2370,40,0.55,direct,61.3,6,20.0,48.4,1.8536,Medium,44,7,6,1,1,High,3.6
B-2371,Tomato,Fresh,B,2026-02-04,2026-02-18,460,Ambient,Houston,R-2371,33,0.42,warehouse,7.9,10,13.3,55.1,1.7380000000000002,Medium,83,14,10,4,0,High,3.5
B-2372,Fish,Chilled,B,2026-02-02,2026-02-07,322,Refrigerated,Los Angeles,R-2372,408,9.27,direct,92.7,2,7.4,62.6,1.686,Medium,46,5,2,3,0,Medium,4.2
B-2373,Tomato,Fresh,B,2026-02-07,2026-02-21,107,Ambient,Chicago,R-2373,403,7.2,direct,96.3,1,18.9,67.7,1.7147999999999999,Medium,72,14,1,13,0,Medium,5.4
B-2374,Fish,Chilled,A,2026-02-08,2026-02-13,394,Refrigerated,Chicago,R-2374,425,5.59,direct,25.7,10,2.1,73.8,1.7147999999999999,Medium,52,5,10,-5,1,High,2.4
B-2375,Fish,Chilled,A,2026-02-01,2026-02-06,488,Refrigerated,Los Angeles,R-2375,53,0.68,direct,93.1,2,16.3,78.2,1.686,Medium,46,5,2,3,0,High,4.6
B-2376,Tomato,Fresh,B,2026-02-09,2026-02-23,116,Ambient,Chicago,R-2376,22,0.41,warehouse,89.9,4,16.1,77.2,1.7147999999999999,Medium,72,14,4,10,0,Medium,5.6
B-2377,Fish,Chilled,C,2026-02-08,2026-02-13,207,Refrigerated,Houston,R-2377,448,6.05,warehouse,45.9,9,2.7,49.6,1.7380000000000002,Medium,77,5,9,-4,1,High,4.0
B-2378,Fish,Chilled,C,2026-01-31,2026-02-05,248,Refrigerated,Houston,R-2378,239,3.62,warehouse,92.4,1,10.3,55.5,1.7380000000000002,Medium,77,5,1,4,0,Medium,5.6
B-2379,Meat,Chilled,A,2026-02-06,2026-02-11,86,Refrigerated,Chicago,R-2379,243,4.5,direct,92.3,1,3.5,89.4,1.7147999999999999,Medium,91,5,1,4,0,Medium,6.2
B-2380,Tomato,Fresh,B,2026-02-09,2026-02-23,199,Ambient,Los Angeles,R-2380,249,4.02,warehouse,90.6,1,14.0,82.8,1.686,Medium,77,14,1,13,0,Medium,5.5
B-2381,Onion,Fresh,C,2026-02-08,2026-02-22,79,Ambient,Los Angeles,R-2381,22,0.44,direct,88.1,5,10.9,58.6,1.686,Medium,60,14,5,9,0,Medium,5.0
B-2382,Meat,Chilled,A,2026-02-05,2026-02-10,470,Refrigerated,Chicago,R-2382,150,2.05,direct,94.1,1,2.8,72.2,1.7147999999999999,Medium,91,5,1,4,0,Medium,6.3
B-2383,Onion,Fresh,C,2026-02-06,2026-02-20,106,Ambient,New York,R-2383,242,3.36,direct,100.0,0,13.2,54.4,1.565,High,69,14,0,14,0,Medium,5.5
B-2384,Fish,Chilled,B,2026-02-08,2026-02-13,419,Refrigerated,Phoenix,R-2384,150,2.17,warehouse,60.7,6,2.1,83.1,1.8536,Medium,66,5,6,-1,1,Medium,4.3
B-2385,Fish,Chilled,C,2026-02-03,2026-02-08,130,Refrigerated,Chicago,R-2385,90,1.41,direct,62.4,5,2.4,34.7,1.7147999999999999,Medium,52,5,5,0,1,Medium,3.9
B-2386,Onion,Fresh,B,2026-02-06,2026-02-20,300,Ambient,Houston,R-2386,430,5.51,direct,37.6,7,16.8,60.5,1.7380000000000002,Medium,84,14,7,7,0,High,4.1
B-2387,Milk,Chilled,B,2026-02-08,2026-02-15,137,Refrigerated,Chicago,R-2387,463,6.09,direct,100.0,0,4.5,70.0,1.7147999999999999,Medium,42,7,0,7,0,Medium,4.2
B-2388,Fish,Chilled,A,2026-02-08,2026-02-13,173,Refrigerated,Chicago,R-2388,99,1.68,direct,82.7,7,3.8,49.6,1.7147999999999999,Medium,52,5,7,-2,1,Medium,4.5
B-2389,Tomato,Fresh,A,2026-02-05,2026-02-19,336,Ambient,New York,R-2389,207,3.39,warehouse,47.2,8,3.0,45.1,1.565,High,99,14,8,6,0,High,5.2
B-2390,Onion,Fresh,B,2026-02-07,2026-02-21,419,Ambient,Phoenix,R-2390,281,4.53,warehouse,59.2,6,2.1,54.7,1.8536,Medium,99,14,6,8,0,Medium,5.5
B-2391,Onion,Fresh,B,2026-02-02,2026-02-16,106,Ambient,Chicago,R-2391,153,2.83,warehouse,40.9,10,14.9,42.7,1.7147999999999999,Medium,55,14,10,4,0,High,3.3
B-2392,Tomato,Fresh,C,2026-02-02,2026-02-16,70,Ambient,Houston,R-2392,320,7.62,warehouse,1.2,10,12.0,37.9,1.7380000000000002,Medium,83,14,10,4,0,High,3.0
B-2393,Onion,Fresh,A,2026-02-08,2026-02-22,277,Ambient,Chicago,R-2393,400,6.15,warehouse,84.7,2,17.9,85.4,1.7147999999999999,Medium,55,14,2,12,0,Medium,4.3
B-2394,Meat,Chilled,B,2026-02-01,2026-02-06,453,Refrigerated,New York,R-2394,410,6.61,warehouse,80.3,6,15.4,78.6,1.565,High,66,5,6,-1,1,High,4.6
B-2395,Fish,Chilled,C,2026-02-07,2026-02-12,435,Refrigerated,Chicago,R-2395,166,2.44,warehouse,77.6,3,18.5,65.7,1.7147999999999999,Medium,52,5,3,2,1,High,4.2
B-2396,Onion,Fresh,A,2026-02-09,2026-02-23,402,Ambient,Chicago,R-2396,494,6.5,direct,62.1,6,7.1,81.3,1.7147999999999999,Medium,55,14,6,8,0,Medium,3.6
B-2397,Fish,Chilled,B,2026-02-09,2026-02-14,201,Refrigerated,Los Angeles,R-2397,93,1.29,warehouse,60.3,8,5.1,69.8,1.686,Medium,46,5,8,-3,1,Medium,3.6
B-2398,Meat,Chilled,B,2026-02-08,2026-02-13,330,Refrigerated,Houston,R-2398,142,2.78,direct,40.3,7,15.8,62.1,1.7380000000000002,Medium,90,5,7,-2,1,High,4.7
B-2399,Tomato,Fresh,C,2026-02-08,2026-02-22,225,Ambient,Los Angeles,R-2399,15,0.3,warehouse,86.6,6,13.3,32.8,1.686,Medium,77,14,6,8,0,Medium,5.7
B-2400,Onion,Fresh,A,2026-02-02,2026-02-16,114,Ambient,Chicago,R-2400,104,1.55,direct,100.0,0,2.7,55.4,1.7147999999999999,Medium,55,14,0,14,0,Medium,5.1
B-2401,Fish,Chilled,A,2026-02-03,2026-02-08,128,Refrigerated,Los Angeles,R-2401,337,4.32,warehouse,62.4,6,14.6,87.9,1.686,Medium,46,5,6,-1,1,High,3.4
B-2402,Tomato,Fresh,A,2026-02-04,2026-02-18,102,Ambient,New York,R-2402,176,2.79,warehouse,76.1,4,3.0,48.5,1.565,High,99,14,4,10,0,Medium,6.1
B-2403,Onion,Fresh,B,2026-02-06,2026-02-20,268,Ambient,Chicago,R-2403,364,5.97,warehouse,80.4,5,2.6,44.9,1.7147999999999999,Medium,55,14,5,9,0,Medium,4.2
B-2404,Tomato,Fresh,C,2026-02-09,2026-02-23,492,Ambient,Phoenix,R-2404,445,7.3,direct,36.6,8,16.1,50.8,1.8536,Medium,95,14,8,6,0,High,4.5
B-2405,Onion,Fresh,C,2026-02-02,2026-02-16,152,Ambient,Chicago,R-2405,306,6.12,direct,62.7,5,2.7,53.5,1.7147999999999999,Medium,55,14,5,9,0,Medium,3.8
B-2406,Tomato,Fresh,C,2026-02-02,2026-02-16,387,Ambient,New York,R-2406,474,9.48,warehouse,71.2,10,18.5,46.0,1.565,High,99,14,10,4,0,Medium,5.6
B-2407,Milk,Chilled,B,2026-02-01,2026-02-08,190,Refrigerated,Houston,R-2407,487,7.16,warehouse,17.8,9,9.9,70.1,1.7380000000000002,Medium,74,7,9,-2,1,High,3.0
B-2408,Milk,Chilled,A,2026-02-07,2026-02-14,481,Refrigerated,Los Angeles,R-2408,235,3.98,direct,95.0,1,12.3,60.6,1.686,Medium,56,7,1,6,0,High,4.9
B-2409,Meat,Chilled,B,2026-02-02,2026-02-07,295,Refrigerated,Chicago,R-2409,467,11.68,warehouse,100.0,0,2.2,76.8,1.7147999999999999,Medium,91,5,0,5,0,Medium,6.2
B-2410,Onion,Fresh,B,2026-02-06,2026-02-20,450,Ambient,Chicago,R-2410,196,4.36,direct,76.5,5,15.0,76.1,1.7147999999999999,Medium,55,14,5,9,0,Medium,4.3
B-2411,Fish,Chilled,C,2026-02-02,2026-02-07,441,Refrigerated,Los Angeles,R-2411,346,4.87,warehouse,91.6,4,15.9,37.4,1.686,Medium,46,5,4,1,1,High,4.2
B-2412,Onion,Fresh,A,2026-02-07,2026-02-21,173,Ambient,Houston,R-2412,20,0.26,warehouse,83.5,2,18.6,38.3,1.7380000000000002,Medium,84,14,2,12,0,Medium,5.8
B-2413,Onion,Fresh,B,2026-02-08,2026-02-22,75,Ambient,Phoenix,R-2413,393,8.19,warehouse,52.3,9,22.3,49.4,1.8536,Medium,99,14,9,5,0,Medium,5.1
B-2414,Onion,Fresh,A,2026-02-01,2026-02-15,183,Ambient,Chicago,R-2414,51,0.93,warehouse,76.6,10,7.2,66.4,1.7147999999999999,Medium,55,14,10,4,0,Medium,4.4
B-2415,Tomato,Fresh,B,2026-02-04,2026-02-18,337,Ambient,Chicago,R-2415,435,5.51,warehouse,68.6,9,14.2,88.9,1.7147999999999999,Medium,72,14,9,5,0,Medium,4.5
B-2416,Meat,Chilled,A,2026-02-07,2026-02-12,428,Refrigerated,Phoenix,R-2416,99,1.46,direct,88.9,3,3.6,33.7,1.8536,Medium,81,5,3,2,1,Medium,5.8
